Name,Style,Brewery,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_taste,review_overall,number_of_reviews
San Quentin's Breakout Stout,Stout - Foreign / Export,Marin Brewing Company,17,63,56,9,0,8,23,9,129,3.92735,4.055556,3.880342,3.931624,117
Foreign Style Stout,Stout - Foreign / Export,Upslope Brewing Company,18,65,79,25,0,28,17,9,117,3.25,3.5,2.75,2.5,2
Export Stout London 1890,Stout - Foreign / Export,The Kernel Brewery,12,91,49,6,0,8,45,20,120,4.125,4.0625,4.1875,4.1875,8
Cazeau Tournay Noire,Stout - Foreign / Export,Brasserie De Cazeau,32,82,109,27,0,48,42,22,134,3.5,4.089744,3.705128,3.75641,39
Square Tail Stout,Stout - Foreign / Export,Moat Mountain Smoke House & Brewing Co.,6,63,47,9,0,11,24,23,112,3.863636,4.090909,4.045455,4.136364,22
Foreign Export Stout,Stout - Foreign / Export,Ridgeway Brewing,24,68,105,31,0,50,33,19,138,3.730769,3.951923,3.826923,4,52
Hakim Stout,Stout - Foreign / Export,Harar Beer Factory,11,31,63,21,0,27,13,4,82,3.326531,3.122449,3.204082,3.306122,49
Oesterstout,Stout - Foreign / Export,Scheldebrouwerij,21,45,64,22,12,25,29,7,90,3.456522,3.869565,3.695652,3.565217,23
Black Magic Stout,Stout - Foreign / Export,Oggi's Pizza & Brewing Co.,15,78,55,8,0,8,30,6,130,3.569767,3.895349,3.651163,3.511628,43
Hot Blooded Foreign Stout,Stout - Foreign / Export,Cigar City Brewing,13,61,52,8,0,3,23,19,111,4.15,4.4,4,4.15,10
Extra Stout,Stout - Foreign / Export,Zero Gravity Craft Brewery / American Flatbread,2,60,74,14,0,17,35,13,129,3.846154,3.961538,3.884615,4,13
Extra Stout,Stout - Foreign / Export,Jopen Bier BV Haarlem,14,82,66,23,1,18,43,7,113,3.857143,4,3.75,3.678571,14
Jamaica Stout,Stout - Foreign / Export,Big City Brewing CO LTD,37,70,109,44,0,48,28,17,122,3.75,3.75,3.735294,3.691176,34
Black Rock Stout,Stout - Foreign / Export,Crossroads Brewing Company,8,64,53,9,0,13,26,3,108,4,4,4.25,4,4
Bulls Bay Oyster Stout,Stout - Foreign / Export,COAST Brewing Company,8,35,45,3,18,4,16,8,90,4.111111,4.222222,4.333333,4.444444,9
Strong Back Stout,Stout - Foreign / Export,Bahamian Brewery Beverage & Co. Ltd.,10,31,30,2,0,2,17,3,67,3.944444,4.055556,4.111111,4.277778,9
Guinness Foreign Extra Stout (Africa),Stout - Foreign / Export,Guinness Nigeria PLC,27,75,117,50,0,48,38,8,111,3.729167,4.166667,3.5625,3.479167,24
Foreign Export Stout,Stout - Foreign / Export,Kuhnhenn Brewing Company,5,41,32,11,0,6,9,4,64,3.7,3.9,3.8,3.9,5
Cascade Stout,Stout - Foreign / Export,Cascade Brewery Company Ltd.,8,77,55,11,0,3,34,6,109,3.555556,3.388889,3.416667,3.611111,18
Tsingtao Stout,Stout - Foreign / Export,"Tsingtao Brewery Co., Ltd.",11,38,22,7,3,10,17,10,47,3.285714,3.642857,3.428571,3.642857,7
Starkweather Stout,Stout - Foreign / Export,Liberty Street Brewing Company,5,36,31,6,1,7,18,10,55,3.75,4.25,4,4,2
Ceres Royal Stout (Ceres Extra Strong Stout)Ceres Brewery (Royal Unibrew),Stout - Foreign / Export,Ceres Brewery (Royal Unibrew),28,56,67,13,0,16,27,4,100,3.66,3.66,3.68,3.74,25
Guinness Draught,Stout - Irish Dry,Guinness Ltd.,5,30,13,3,0,6,18,1,36,3.228281,4.197059,3.353394,3.685068,2210
Guinness Extra Stout (Original),Stout - Irish Dry,Guinness Ltd.,12,59,50,15,0,9,34,4,96,3.608927,4.108518,3.749386,3.739148,1221
Murphy's Irish Stout,Stout - Irish Dry,Murphy Brewery Ireland Limited,9,36,38,5,0,3,18,4,76,3.488802,4.25084,3.670213,3.943449,893
Old #38 Stout,Stout - Irish Dry,North Coast Brewing Co.,10,54,49,6,0,8,35,13,94,3.821739,3.914783,3.823478,3.883478,575
O'Hara's Irish Stout,Stout - Irish Dry,Carlow Brewing Company,6,76,39,8,0,9,43,6,115,3.773148,4.106481,3.873843,3.993056,432
Black Sun Stout,Stout - Irish Dry,Three Floyds Brewing Co. & Brewpub,8,97,65,24,0,31,88,7,113,4.047506,4.12114,4.095012,4.133017,421
Beamish Irish Stout,Stout - Irish Dry,Beamish & Crawford Plc.,3,31,17,3,0,1,14,6,51,3.514851,4.275578,3.797855,4.027228,606
Black Hawk Stout,Stout - Irish Dry,Mendocino Brewing Company,8,51,58,11,0,15,23,9,97,3.518204,3.705097,3.525485,3.598301,412
Dry Irish Stout,Stout - Irish Dry,Brooklyn Brewery,2,40,33,14,0,6,24,1,78,3.583333,4.25,4.166667,4.166667,6
Love Stout,Stout - Irish Dry,Yards Brewing Co.,6,62,47,6,2,3,26,6,104,3.729167,3.972222,3.760417,3.809028,144
Blue Fin Stout,Stout - Irish Dry,Shipyard Brewing Co.,8,98,56,13,0,11,57,6,134,3.615044,3.929204,3.579646,3.628319,226
Guinness Draught Extra Cold,Stout - Irish Dry,Guinness Ltd.,8,51,24,1,1,1,24,0,87,3.303279,4.125683,3.23224,3.584699,183
Donnybrook Stout,Stout - Irish Dry,Victory Brewing Company,5,39,24,3,0,2,22,7,63,3.556034,4.206897,3.788793,4.137931,116
Dark Starr Stout,Stout - Irish Dry,Starr Hill Brewery,16,68,45,2,1,6,17,6,125,3.601156,3.898844,3.523121,3.612717,173
O.V.L. Stout,Stout - Irish Dry,Russian River Brewing Company,2,44,29,8,0,1,22,3,84,3.787037,4.305556,3.898148,3.953704,54
Oyster Stout,Stout - Irish Dry,The Porterhouse Brewing Company,14,51,68,6,14,12,39,10,107,3.613095,3.803571,3.666667,3.732143,168
Black Fly Stout,Stout - Irish Dry,Gritty McDuff's Brewing Company,10,61,28,11,0,3,37,11,103,3.726776,4.002732,3.838798,3.874317,183
Dragoon's Irish Dry Stout,Stout - Irish Dry,Moylan's Brewery,6,52,56,10,0,9,22,4,121,3.791139,3.927215,3.879747,3.987342,158
Dry Stout,Stout - Irish Dry,Boulevard Brewing Co.,3,64,30,5,0,3,29,17,93,3.526442,3.75,3.548077,3.668269,208
Guinness Extra Stout (Canada),Stout - Irish Dry,Guinness Ltd.,7,70,65,23,0,19,53,2,102,3.059524,3.785714,3.142857,3.119048,42
Black Cab,Stout - Irish Dry,Fuller Smith & Turner PLC,11,59,46,6,0,12,36,8,100,3.5,3.333333,3.5,3.333333,3
Uncle Steve's Irish Stout,Stout - Irish Dry,Short's Brewing Company,8,77,44,5,0,2,24,17,122,3.779762,3.785714,3.642857,3.732143,84
Wrasslers XXXX Stout,Stout - Irish Dry,The Porterhouse Brewing Company,19,86,54,13,2,13,56,22,123,3.705,4.015,3.76,3.75,100
Cobblestone Stout,Stout - Irish Dry,Mill Street Brew Pub,6,43,40,7,0,5,21,20,78,3.851852,4.296296,3.888889,3.981481,27
O'Reilly's Irish Stout,Stout - Irish Dry,Sly Fox Brewing Company,2,56,30,2,0,0,31,7,63,3.591398,4.252688,3.758065,3.967742,93
Saranac Irish Stout,Stout - Irish Dry,Matt Brewing Company,8,68,55,7,0,7,49,8,101,3.511111,3.844444,3.755556,3.85,90
Stouterik (The Brussels Stout),Stout - Irish Dry,Brasserie de la Senne,7,63,59,15,0,21,40,12,89,3.644068,3.889831,3.745763,3.788136,59
Portsmouth Black Cat Stout,Stout - Irish Dry,Portsmouth Brewery,8,68,58,7,0,8,29,12,104,3.984211,4.089474,4.089474,4.152632,95
O'Hara's Leann Folláin,Stout - Irish Dry,Carlow Brewing Company,11,94,71,9,0,4,65,28,144,3.96875,3.9375,4.03125,3.875,16
Three Feet Deep,Stout - Irish Dry,Furthermore Beer,7,46,34,13,0,4,22,61,87,3.766355,3.925234,3.686916,3.705607,107
Plain Porter,Stout - Irish Dry,The Porterhouse Brewing Company,8,56,42,10,0,9,35,8,98,3.568966,4.068966,3.896552,3.931034,29
Hillsborough River Dry Irish Stout (Patio Tools),Stout - Irish Dry,Cigar City Brewing,4,54,40,1,0,3,24,23,99,4,4.5,4,4,1
Susquehanna Stout,Stout - Irish Dry,Appalachian Brewing Company,7,65,45,4,0,2,24,17,116,3.741379,3.956897,3.862069,3.887931,58
Irish Style Stout,Stout - Irish Dry,Sprecher Brewing Company,7,51,54,16,0,17,21,10,96,3.604478,3.738806,3.791045,3.820896,67
La Sang-d'encre,Stout - Irish Dry,Le Trou Du Diable,10,83,60,20,0,21,54,45,132,3.5,3.8,3.3,3.2,5
Celebration Stout,Stout - Irish Dry,The Porterhouse Brewing Company,26,71,85,22,0,38,49,20,115,4.235294,4.029412,4.352941,4.205882,17
Black Magic Stout,Stout - Irish Dry,Empire Brewing Company,7,76,52,10,1,16,44,12,114,3.625,4.375,3.625,3.75,12
Patio Tools,Stout - Irish Dry,Cigar City Brewing,1,9,14,0,0,0,0,3,27,3.919355,4.080645,4.080645,4.145161,31
Friend Of An Irishman Stout,Stout - Irish Dry,Christian Moerlein Brewing Company,15,66,33,11,0,9,22,10,84,3.584906,3.141509,3.283019,3.349057,53
Guinness Original,Stout - Irish Dry,Guinness Ltd.,6,45,32,7,0,4,26,4,66,3.065217,3.956522,3.130435,3.195652,23
Ring Of Dingle,Stout - Irish Dry,Sun King Brewing Company,1,35,31,6,0,6,14,14,76,3.75,4.25,4.25,4.5,2
Revelation Stout,Stout - Irish Dry,Public House Brewing Company,10,43,47,0,0,0,27,10,100,4,4.166667,4,4.333333,3
Breakfast Stout,Stout - Oatmeal,Founders Brewing Company,23,95,62,1,0,3,22,12,165,4.41207,4.364508,4.501199,4.354516,2502
Oatmeal StoutSamuel Smith Old Brewery (Tadcaster),Stout - Oatmeal,Samuel Smith Old Brewery (Tadcaster),8,50,90,12,0,32,42,14,123,4.018272,4.250864,4.266667,4.240741,2025
Wake-n-Bake Coffee Oatmeal Imperial Stout,Stout - Oatmeal,Terrapin Beer Company,23,114,78,10,0,10,47,21,209,4.224891,4.125546,4.270742,4.166485,916
Shakespeare Oatmeal Stout,Stout - Oatmeal,Rogue Ales,9,78,65,11,0,14,49,16,152,4.099038,4.340064,4.255128,4.188462,1560
Velvet Merkin,Stout - Oatmeal,Firestone Walker Brewing Co.,56,19,74,4,0,11,2,31,176,3.923567,3.934713,4.057325,4.109873,314
Beer Geek Breakfast,Stout - Oatmeal,Mikkeller ApS,13,107,62,16,0,25,38,16,138,4.105058,4.385214,4.136187,4.035668,771
Barney Flats Oatmeal Stout,Stout - Oatmeal,Anderson Valley Brewing Company,8,46,56,14,0,22,18,4,121,3.950777,4.091321,4.099741,4.088731,772
The Poet,Stout - Oatmeal,New Holland Brewing Company,7,49,55,5,0,3,12,7,112,3.843137,3.926916,3.937611,4,561
Java Head Stout,Stout - Oatmeal,Tröegs Brewing Company,12,101,28,9,0,13,32,1,115,3.684466,4.031068,3.818447,3.829126,515
B.O.R.I.S. Oatmeal Imperial Stout - Barrel-Aged,Stout - Oatmeal,Hoppin' Frog Brewery,66,53,66,9,0,19,39,21,129,4.226582,4.073418,4.297468,4.136709,395
Oatmeal Stout,Stout - Oatmeal,Breckenridge Brewery,6,75,56,6,1,7,39,9,151,3.663953,3.931395,3.669767,3.732558,430
St-Ambroise Oatmeal Stout,Stout - Oatmeal,McAuslan Brewing,21,55,54,9,0,16,34,3,132,4.090741,4.297222,4.108333,4.102778,540
Oatmeal Stout,Stout - Oatmeal,Founders Brewing Company,6,39,50,7,1,3,26,5,130,3.722222,4.402778,3.972222,4.083333,36
The 8 Ball Stout,Stout - Oatmeal,Lost Coast Brewery and Cafe,1,42,43,11,0,11,19,4,94,3.809474,3.955789,3.92,3.908421,475
One Oatmeal Stout,Stout - Oatmeal,Dark Horse Brewing Company,10,59,40,3,0,5,23,12,118,3.793846,3.887692,3.826154,3.824615,325
Dragonstooth Stout,Stout - Oatmeal,Elysian Brewing Company,24,105,60,17,0,18,52,10,171,3.959641,4.143498,4.08296,4.127803,223
Ipswich Oatmeal Stout,Stout - Oatmeal,Ipswich Ale Brewery,5,77,75,2,0,8,48,7,160,4.121662,4.231454,4.212166,4.151335,337
Trader Joe's Stockyard Oatmeal Stout,Stout - Oatmeal,Trader Joe's Brewing Company,6,58,51,2,0,8,24,3,148,3.824367,3.924051,3.878165,3.939873,316
Oatis,Stout - Oatmeal,Ninkasi Brewing Company,10,67,61,10,0,18,38,15,142,3.880282,3.975352,3.947183,3.957746,142
Earl Coffee Oatmeal Stout,Stout - Oatmeal,Hill Farmstead Brewery,18,150,85,14,0,17,86,20,216,4.145161,4.258065,4.193548,4.16129,31
Vanilla Oatis,Stout - Oatmeal,Ninkasi Brewing Company,22,55,53,2,0,0,30,51,129,4.0625,4.125,4.0625,4.125,8
Beer Geek Bacon,Stout - Oatmeal,Mikkeller ApS,15,84,32,11,3,10,25,102,111,3.990741,4.270833,3.858796,3.814815,216
Oatmeal Stout,Stout - Oatmeal,Goose Island Beer Co.,7,67,68,2,1,8,19,6,132,3.814433,3.847423,3.845361,3.906186,485
Buffalo Bill's Blueberry Oatmeal Stout,Stout - Oatmeal,Buffalo Bill's Brewery,19,59,122,17,2,87,52,6,128,3.561111,3.602778,3.308333,3.322222,180
Obovoid,Stout - Oatmeal,Boulder Beer / Wilderness Pub,21,41,84,14,0,18,24,23,119,4.333333,4.166667,4.5,4.333333,3
Convict Hill Oatmeal Stout,Stout - Oatmeal,Independence Brewing Co.,10,42,36,4,0,8,24,4,93,3.872449,3.964286,3.918367,3.903061,98
Ohio City Oatmeal Stout,Stout - Oatmeal,Great Lakes Brewing Company,2,40,40,3,0,3,24,3,134,3.916667,4.125,3.875,4.020833,24
Coffee Oatmeal Stout,Stout - Oatmeal,Good People Brewing Company,4,129,43,11,0,10,50,4,151,4.25641,4.166667,4.294872,4.269231,39
Stout,Stout - Oatmeal,Alaskan Brewing Co.,11,63,81,12,1,16,33,11,159,3.691429,3.745714,3.731429,3.902857,175
Oatmeal Stout,Stout - Oatmeal,Summit Brewing Company,1,44,29,0,0,0,24,6,100,3.828947,4.342105,4.065789,4.230263,76
Overcast Espresso Stout,Stout - Oatmeal,Oakshire Brewing,10,74,41,5,0,5,13,9,156,4,3.984375,3.867188,3.84375,64
Dark Star,Stout - Oatmeal,Fremont Brewing Company,6,90,78,6,1,9,44,11,150,3.5,3.5,4,3.75,2
Down 'N Dirty Chocolate Oatmeal Stout,Stout - Oatmeal,Tyranena Brewing Company,22,104,113,12,2,6,67,21,239,3.903846,3.995192,3.990385,4.038462,104
Old Rasputin,Stout - Russian Imperial,North Coast Brewing Co.,18,68,49,9,0,17,23,11,102,4.29845,4.395349,4.352713,4.155039,129
Parabola,Stout - Russian Imperial,Firestone Walker Brewing Co.,66,33,62,6,0,18,11,20,105,4.389076,4.288235,4.545378,4.421849,595
Black Chocolate Stout,Stout - Russian Imperial,Brooklyn Brewery,34,45,82,7,0,6,30,10,111,4.110544,4.293829,4.220883,4.032284,2447
Narwhal Imperial Stout,Stout - Russian Imperial,Sierra Nevada Brewing Co.,18,73,57,16,0,25,25,15,118,3.875,4.375,4.125,3,4
Dark Lord Imperial Stout,Stout - Russian Imperial,Three Floyds Brewing Co. & Brewpub,24,48,102,16,0,26,5,27,110,4.374876,4.407517,4.410979,4.14639,1011
Darkness,Stout - Russian Imperial,Surly Brewing Company,30,107,118,31,0,80,74,30,163,4.312693,4.543344,4.426471,4.299536,646
Plead The 5th Imperial Stout,Stout - Russian Imperial,Dark Horse Brewing Company,28,54,71,10,0,19,18,8,112,4.150888,4.119329,4.217949,4.113412,507
Imperial StoutSamuel Smith Old Brewery (Tadcaster),Stout - Russian Imperial,Samuel Smith Old Brewery (Tadcaster),25,54,112,30,2,61,31,15,119,4.119688,4.299688,4.228438,4.166875,1600
Blackout Stout,Stout - Russian Imperial,Great Lakes Brewing Company,20,63,54,12,0,12,36,4,89,4.143678,4.144201,4.288401,4.176071,957
Bourbon Barrel Aged Plead The 5th,Stout - Russian Imperial,Dark Horse Brewing Company,49,45,70,11,0,17,19,32,117,4.505682,4.295455,4.5,4.482955,88
Marshal Zhukov's Imperial Stout,Stout - Russian Imperial,Cigar City Brewing,23,105,115,15,0,41,55,19,168,4.131329,4.325949,4.218354,4.047468,316
B.O.R.I.S. The Crusher,Stout - Russian Imperial,Hoppin' Frog Brewery,30,68,114,22,1,36,27,15,155,4.163669,4.151679,4.31295,4.173861,834
Black OPS,Stout - Russian Imperial,Brooklyn Brewery,80,29,67,15,0,30,16,24,120,4.186528,4.378238,4.137306,4.006908,579
Imperial Stout,Stout - Russian Imperial,Lagunitas Brewing Company,14,70,56,8,0,14,34,25,94,3.638889,3.5,3.694444,3.638889,18
Siberian Night Imperial Stout,Stout - Russian Imperial,Thirsty Dog Brewing Company,23,77,77,6,0,13,47,16,119,4.119595,4.180405,4.22973,4.164189,740
Blackout Stout - Barrel-Aged,Stout - Russian Imperial,Great Lakes Brewing Company,44,17,51,11,0,8,3,18,78,4.367041,4.125468,4.455056,4.284644,267
Black Albert,Stout - Russian Imperial,De Struise Brouwers,38,73,102,27,1,63,39,19,123,4.141575,4.376381,4.281768,4.180249,724
Blaecorn Unidragon,Stout - Russian Imperial,Clown Shoes,19,96,49,5,0,10,64,29,112,3.945055,4.208791,4.082418,4.049451,91
Samuel Adams Imperial StoutBoston Beer Company (Samuel Adams),Stout - Russian Imperial,Boston Beer Company (Samuel Adams),35,67,82,21,0,28,22,20,139,3.815278,4.164583,3.827083,3.720833,720
Peg Leg Imperial Stout,Stout - Russian Imperial,Heavy Seas Beer,11,69,54,6,0,10,42,6,99,3.53754,3.719649,3.609425,3.663738,626
Sexual Chocolate,Stout - Russian Imperial,Foothills Brewing Company,16,79,89,18,2,30,30,14,141,4.080332,4.260388,4.149584,4.109418,361
D.O.R.I.S. The Destroyer,Stout - Russian Imperial,Hoppin' Frog Brewery,39,58,80,16,0,32,23,20,113,4.117647,4.245798,4.191176,4.092437,238
Imperial Stout Trooper,Stout - Russian Imperial,New England Brewing Co.,20,39,68,11,0,26,15,13,111,4.105398,4.29563,4.258355,4.194087,389
Imperial Stout,Stout - Russian Imperial,Rogue Ales,37,127,82,16,1,24,102,25,164,4.123649,4.333733,4.153661,3.879952,833
Sexual Chocolate - Barrel-Aged,Stout - Russian Imperial,Foothills Brewing Company,63,35,77,5,1,11,11,9,146,4.426471,4.253676,4.408088,4.316176,136
Smuttynose Imperial Stout (Big Beer Series),Stout - Russian Imperial,Smuttynose Brewing Company,13,92,69,12,0,23,63,7,114,4.038583,4.207087,4.079528,3.970866,635
Bourbon Barrel Aged Siberian Night Imperial Stout,Stout - Russian Imperial,Thirsty Dog Brewing Company,102,50,97,11,0,40,12,45,190,4.111111,4.25,4.152778,4.055556,36
Dark Apparition,Stout - Russian Imperial,Jackie O's Pub & Brewery,34,65,87,10,0,24,26,15,148,4.096491,4.078947,4.114035,4.070175,57
Wake Up Dead,Stout - Russian Imperial,Left Hand Brewing Company,22,54,66,12,0,22,22,15,90,3.89,3.82,3.85,3.91,50
Northwind,Stout - Russian Imperial,Two Brothers Brewing Company,15,47,63,16,0,35,36,12,98,3.651652,3.873874,3.744745,3.780781,333
BBADL (Bourbon Barrel Aged Dark Lord Imperial Stout),Stout - Russian Imperial,Three Floyds Brewing Co. & Brewpub,53,15,78,8,0,15,2,12,85,4.577465,4.457746,4.591549,4.302817,142
Black Metal Farmhouse Imperial Stout,Stout - Russian Imperial,Jester King Craft Brewery,20,43,62,95,2,40,17,10,95,4.075472,4.220126,4.172956,4.116352,159
Imperial Stout,Stout - Russian Imperial,Nøgne Ø - Det Kompromissløse Bryggeri A/S,19,77,77,11,1,27,27,14,126,4.064133,4.324228,4.149644,4.070071,421
Rabid Duck,Stout - Russian Imperial,The Duck-Rabbit Craft Brewery,28,103,73,3,0,13,55,13,127,4.044118,4.138009,3.978507,3.876697,442
Ivan The Terrible Imperial Stout - Barrel-Aged,Stout - Russian Imperial,Big Sky Brewing Company,88,55,71,16,0,38,43,33,153,4.29602,4.318408,4.373134,4.293532,201
Milk Stout,Stout - Sweet / Milk,Left Hand Brewing Company,7,48,56,14,0,4,28,4,95,3.784368,3.804399,3.945797,3.936371,1273
Samuel Adams Cream StoutBoston Beer Company (Samuel Adams),Stout - Sweet / Milk,Boston Beer Company (Samuel Adams),5,58,55,9,1,5,21,4,86,3.90678,4.053672,3.955206,3.985069,1239
Moo-Hoo Chocolate Milk Stout,Stout - Sweet / Milk,Terrapin Beer Company,8,70,84,9,1,3,56,11,128,3.825806,3.917742,3.969355,4.01129,310
2XSTOUT,Stout - Sweet / Milk,Southern Tier Brewing Company,13,35,62,10,0,7,17,7,86,3.45,3.7,3.7,3.575,20
Milk Stout,Stout - Sweet / Milk,The Duck-Rabbit Craft Brewery,8,45,51,28,0,2,19,2,88,3.818555,3.821839,3.870279,3.877668,609
Moloko,Stout - Sweet / Milk,Three Floyds Brewing Co. & Brewpub,9,66,90,20,0,14,38,13,117,4.009926,4.026055,4.140199,4.122829,403
Gingerbread Stout,Stout - Sweet / Milk,Hardywood Park Craft Brewery,27,22,71,15,2,10,6,127,124,4.5,4.5,4.642857,4.428571,7
Milk Stout,Stout - Sweet / Milk,Lancaster Brewing Company,5,51,82,12,0,8,12,5,98,3.841067,3.908353,3.925754,3.922274,431
Too Cream Stout,Stout - Sweet / Milk,Dark Horse Brewing Company,13,83,79,15,2,16,30,21,132,3.935897,3.907051,3.886218,3.891026,312
Cream Stout,Stout - Sweet / Milk,St. Peter's Brewery Co Ltd,9,71,101,8,0,17,44,12,119,3.848325,3.891534,3.928571,3.882716,567
Neapolitan Milk Stout,Stout - Sweet / Milk,Saugatuck Brewing Company,7,25,96,8,0,54,16,27,84,4.0625,3.9375,4.25,4.125,8
The 72 Imperial Chocolate Cream Stout,Stout - Sweet / Milk,Breckenridge Brewery,13,48,90,12,0,14,20,17,147,3.884615,3.884615,4.230769,4.192308,13
Moo Thunder Stout Farmhouse Ale,Stout - Sweet / Milk,Butternuts Beer & Ale,3,25,54,5,0,2,12,2,59,3.557348,3.673835,3.571685,3.663082,279
Mother's Milk Stout,Stout - Sweet / Milk,Keegan Ales,6,41,64,6,0,0,19,4,77,3.756906,3.867403,3.825967,3.870166,181
Mackeson Triple XXX Stout,Stout - Sweet / Milk,Whitbread PLC,5,39,72,14,1,4,25,7,87,3.991525,4.177119,4.117797,4.029661,590
Oatmeal Milk Stout,Stout - Sweet / Milk,River Horse Brewing Co.,10,34,73,9,0,15,16,6,117,3.865385,3.961538,4.038462,3.980769,26
Moo Joos,Stout - Sweet / Milk,Brau Brothers Brewing Co. LLC,9,43,63,18,2,5,15,1,98,3.977011,3.706897,3.977011,3.954023,87
Brown Shugga',Strong Ale - American,Lagunitas Brewing Company,38,50,147,24,0,47,59,5,78,3.921906,3.970039,4.001965,3.86444,1018
Undercover Investigation Shut-down Ale,Strong Ale - American,Lagunitas Brewing Company,29,56,65,33,0,44,70,6,59,3.950766,3.955142,3.977024,3.908096,457
The Hairy Eyeball,Strong Ale - American,Lagunitas Brewing Company,30,33,95,16,2,30,41,8,101,3.772911,3.967655,3.898922,3.774933,742
Samuel Adams UtopiasBoston Beer Company (Samuel Adams),Strong Ale - American,Boston Beer Company (Samuel Adams),64,30,108,18,0,76,13,42,107,4.453521,4.198592,4.467606,4.066197,355
Mélange No. 3,Strong Ale - American,The Bruery,61,18,99,23,0,57,10,21,114,4.422727,4.063636,4.422727,4.090909,110
Deliverance,Strong Ale - American,The Lost Abbey,97,35,120,25,0,54,17,26,130,4.325521,3.992188,4.309896,4.033854,192
The Angel's Share - Bourbon Barrel-Aged,Strong Ale - American,The Lost Abbey,101,16,95,14,0,37,11,27,130,4.388577,3.898876,4.335206,4.013109,534
Fred,Strong Ale - American,Hair of the Dog Brewing Company / Brewery and Tasting Room,39,37,118,54,0,73,48,20,98,4.114245,4.168547,4.22708,3.96756,709
Life and Limb,Strong Ale - American,Sierra Nevada Brewing Co.,31,24,129,10,0,13,36,22,112,3.817507,4.114243,3.996291,3.88724,674
B-Bomb (Bourbon Abominable Winter Ale),Strong Ale - American,Fremont Brewing Company,82,42,93,11,0,41,20,48,153,4.458333,4,4.333333,4.333333,12
Double Dead Guy Ale,Strong Ale - American,Rogue Ales,38,39,77,34,0,35,58,10,102,3.789206,4.049898,3.928717,3.815682,491
Chocolate Ale,Strong Ale - American,Boulevard Brewing Co.,24,46,124,16,0,22,25,22,169,3.988281,3.917969,4.011719,3.855469,128
Eye of the Hawk,Strong Ale - American,Mendocino Brewing Company,28,40,52,23,0,25,44,4,57,3.533257,3.629587,3.626147,3.62156,436
Matt,Strong Ale - American,Hair of the Dog Brewing Company / Brewery and Tasting Room,54,13,87,34,0,50,8,36,70,4.551515,3.875758,4.506061,4.30303,165
The Angel's Share - Brandy Barrel-Aged,Strong Ale - American,The Lost Abbey,83,16,81,26,0,30,5,17,83,4.156331,3.368217,3.975452,3.571059,387
Ale To The Chief,Strong Ale - American,Avery Brewing Company,23,82,93,67,1,81,116,8,107,4.097911,4.104439,4.084856,3.98564,383
Fred From The Wood,Strong Ale - American,Hair of the Dog Brewing Company / Brewery and Tasting Room,39,26,108,24,1,46,18,49,82,4.210784,4.117647,4.272059,4.039216,204
Bell Ringer,Strong Ale - American,RJ Rockers Brewing Company,27,52,61,28,1,31,59,0,65,3.604895,3.800699,3.762238,3.772727,143
Bourbon Fred From The Wood,Strong Ale - American,Hair of the Dog Brewing Company / Brewery and Tasting Room,91,24,144,29,0,47,9,27,158,4.162791,3.395349,4.267442,3.848837,43
Maple Tripple Ale,Strong Ale - American,Lawson's Finest Liquids,39,16,179,13,0,16,14,5,141,4.090909,3.909091,4.363636,4.181818,11
Wailing Wench,Strong Ale - American,"Middle Ages Brewing Co., Ltd.",45,110,103,47,1,56,125,19,119,3.996689,4.17053,3.993377,3.945364,302
Quilter's Irish Death,Strong Ale - American,Iron Horse Brewery,21,24,46,4,0,6,13,6,71,3.583333,3.740741,3.805556,3.87037,54
Triple Bag,Strong Ale - American,Long Trail Brewing Co.,52,54,94,24,0,34,67,14,99,3.737179,3.801282,3.852564,3.769231,78
He'Brew Origin Pomegranate Ale,Strong Ale - American,Shmaltz Brewing Company,33,57,96,61,0,102,62,1,76,3.57277,3.793427,3.577465,3.544601,213
John Henry 3 Lick Spiker Ale,Strong Ale - American,Cold Spring Brewing Co.,83,34,67,12,0,18,18,25,136,3.803738,3.724299,3.724299,3.621495,107
Barmy,Strong Ale - American,Ballast Point Brewing Company,64,23,206,56,4,115,37,17,93,3.8125,3.875,3.90625,3.75,16
Boatswain H.L.V. Ale (Heavy Lift Vessel),Strong Ale - American,Minhas Craft Brewery,23,39,42,13,0,22,49,7,37,3.666667,3.833333,4.166667,3.833333,3
Raspberry Strong Ale,Strong Ale - American,Berkshire Brewing Company Inc.,27,13,147,55,0,97,14,4,55,3.853125,3.96875,3.775,3.615625,160
Pray For Snow,Strong Ale - American,10 Barrel Brewing Co.,33,65,84,31,0,47,81,26,154,3.333333,3.666667,3.5,3.5,3
Colossus,Strong Ale - American,DuClaw Brewing Company,106,23,151,61,1,90,16,56,69,3.858974,3.846154,4.038462,3.75641,39
BART,Strong Ale - American,FiftyFifty Brewing Co.,62,38,96,22,0,24,19,27,129,4.142857,3.928571,4.428571,4.285714,7
Super Kitty,Strong Ale - American,Keegan Ales,50,63,102,26,0,26,75,7,97,4.106383,4.031915,4.180851,3.904255,47
Grande Réserve (Blue),Strong Ale - Belgian Dark,Bières de Chimay S.A.,27,8,65,13,0,40,5,9,45,4.196615,4.209059,4.370582,4.248631,2009
