Name,Style,Brewery,Alcohol,Bitter,Sweet,Sour,Salty,Fruits,Hoppy,Spices,Malty,review_aroma,review_appearance,review_taste,review_overall,number_of_reviews
Vanilla Porter,Porter - American,Breckenridge Brewery,12,24,37,3,0,12,18,47,50,3.485258,3.604423,3.521499,"alrighty. Sell it cheap, that could work.",814
Best Bitter,Bitter - English,St. Peter's Brewery Co Ltd,2,79,47,28,0,20,101,11,82,3.484848,3.590909,3.560606,"alrighty. Sell it cheap, that could work.",33
Regal Pilsner,Pilsner - Imperial,Breckenridge Brewery,20,67,49,42,6,51,104,13,85,3.483607,3.737705,3.508197,"alrighty. Sell it cheap, that could work.",61
Brown Ale,Brown Ale - English,Saint Arnold Brewing Company,8,36,72,12,0,8,37,6,117,3.483333,3.45,3.566667,"alrighty. Sell it cheap, that could work.",120
Kilt Lifter Scottish Style Ale,Scottish Ale,Four Peaks Brewing Company,13,20,57,3,0,15,18,10,69,3.482759,3.686207,3.655172,"alrighty. Sell it cheap, that could work.",145
India Pale Lager,Lager - India Pale Lager (IPL),"Pyramid Breweries, Inc.",8,72,27,53,4,61,101,6,61,3.482143,3.678571,3.517857,"alrighty. Sell it cheap, that could work.",28
Sour Wench,Sour - Berliner Weisse,Ballast Point Brewing Company,7,9,119,149,1,134,7,2,31,3.481481,3.833333,3.388889,"alrighty. Sell it cheap, that could work.",27
Weissbier Kristallklar,Wheat Beer - Kristallweizen,Paulaner Brauerei GmbH & Co. KG,7,9,25,24,0,49,11,27,54,3.480769,3.653846,3.365385,"alrighty. Sell it cheap, that could work.",26
Full Circle,Kölsch,New Holland Brewing Company,9,25,41,29,5,29,36,4,53,3.480583,3.529126,3.63835,"alrighty. Sell it cheap, that could work.",206
Abbey Triple,Tripel,Sprecher Brewing Company,16,6,79,42,0,57,11,23,39,3.480226,3.468927,3.516949,"alrighty. Sell it cheap, that could work.",177
Dogtoberfest,Lager - Märzen / Oktoberfest,Flying Dog Brewery,7,47,71,19,1,12,69,10,115,3.479839,3.685484,3.553427,"alrighty. Sell it cheap, that could work.",496
Gold Spike Ale,Kölsch,Berkshire Brewing Company Inc.,9,30,34,31,3,32,60,13,58,3.479452,3.732877,3.678082,"alrighty. Sell it cheap, that could work.",73
Good Juju,Herb and Spice Beer,Left Hand Brewing Company,4,16,23,15,2,15,19,81,43,3.479365,3.461905,3.344444,"alrighty. Sell it cheap, that could work.",315
Brewhouse Brown Ale,Brown Ale - English,Real Ale Brewing Company,14,50,78,7,0,9,32,7,133,3.477376,3.656109,3.644796,"alrighty. Sell it cheap, that could work.",221
Sweet Child Of Vine,IPA - English,Fulton Beer,8,46,43,26,3,32,79,9,67,3.477273,3.693182,3.693182,"alrighty. Sell it cheap, that could work.",44
Grand Cru,Strong Ale - Belgian Pale,North Coast Brewing Co.,96,5,130,71,0,119,0,35,70,3.477011,3.649425,3.333333,"alrighty. Sell it cheap, that could work.",87
Samuel Adams OctoberfestBoston Beer Company (Samuel Adams),Lager - Märzen / Oktoberfest,Boston Beer Company (Samuel Adams),11,35,47,11,0,22,43,13,84,3.476756,3.799525,3.686741,"alrighty. Sell it cheap, that could work.",1893
Miner Mishap,Lager - Schwarzbier,Choc Beer Co. / Pete's Place,13,58,82,14,0,5,29,15,121,3.476471,3.711765,3.494118,"alrighty. Sell it cheap, that could work.",85
Summer Ale,Pale Ale - English,Brooklyn Brewery,4,24,16,24,1,23,35,5,32,3.476378,3.573491,3.572178,"alrighty. Sell it cheap, that could work.",381
Adnams Southwold Bitter,Bitter - English,"Adnams plc, Sole Bay Brewery",15,94,97,49,2,55,127,9,85,3.475,3.825,3.65,"alrighty. Sell it cheap, that could work.",20
Emancipator Doppelbock,Bock - Doppelbock,Christian Moerlein Brewing Company,17,23,104,27,0,32,35,11,128,3.475,3.775,3.475,"alrighty. Sell it cheap, that could work.",20
Ichabod Ale,Pumpkin Beer,New Holland Brewing Company,6,10,33,14,2,80,19,86,49,3.474943,3.536446,3.366743,"alrighty. Sell it cheap, that could work.",439
BelzebuthBrasserie Grain d' Orge (Brasserie Jeanne d'Arc SA),Strong Ale - Belgian Pale,Brasserie Grain d' Orge (Brasserie Jeanne d'Arc SA),67,10,70,28,1,32,14,7,50,3.473498,3.634276,3.45583,"alrighty. Sell it cheap, that could work.",283
Kitsilano Maple Cream Ale,Cream Ale,Granville Island Brewery,3,24,141,10,0,7,26,5,137,3.472973,3.472973,3.472973,"alrighty. Sell it cheap, that could work.",37
Dunkel Lager,Lager - Munich Dunkel,Sly Fox Brewing Company,8,29,81,15,2,18,38,9,132,3.472973,3.644144,3.554054,"alrighty. Sell it cheap, that could work.",111
Fest Märzen Lager,Lager - Märzen / Oktoberfest,Narragansett Brewing Co.,4,43,42,8,2,8,53,12,110,3.472527,4.06044,3.642857,"alrighty. Sell it cheap, that could work.",91
1488 Whisky Beer,Strong Ale - English,Tullibardine Distillery,74,13,74,23,0,31,16,28,81,3.472222,3.194444,3.333333,"alrighty. Sell it cheap, that could work.",18
Penn Pilsner,Lager - Vienna,Pennsylvania Brewing Company,4,31,39,9,0,10,45,2,88,3.471111,3.66,3.66,"alrighty. Sell it cheap, that could work.",225
Jever Pilsener,Pilsner - German,Friesisches Brauhaus zu Jever GmbH & Co KG,16,76,18,20,8,16,122,9,70,3.469925,3.725564,3.603383,"alrighty. Sell it cheap, that could work.",266
Mermaid's Red Ale,Red Ale - American Amber / Red,Coronado Brewing Company,6,56,69,29,1,33,82,11,97,3.469072,3.824742,3.613402,"alrighty. Sell it cheap, that could work.",97
Žatec,Pilsner - Bohemian / Czech,Žatecký Pivovar,3,80,23,16,2,19,104,12,73,3.468,3.628,3.552,"alrighty. Sell it cheap, that could work.",125
UFO White,Wheat Beer - Witbier,Harpoon Brewery,11,19,25,54,4,68,31,30,48,3.467857,3.542857,3.603571,"alrighty. Sell it cheap, that could work.",140
Otro Mundo Strong Red Ale,Strong Ale - English,Otro Mundo Brewing Company,35,22,93,37,0,45,27,2,88,3.467742,3.451613,3.370968,"alrighty. Sell it cheap, that could work.",31
Montana Trout Slayer Wheat Ale,Wheat Beer - American Pale,Big Sky Brewing Company,6,35,29,33,2,32,53,1,71,3.467347,3.620408,3.508163,"alrighty. Sell it cheap, that could work.",245
St. Patrick's Best,Bitter - English,Strangford Lough Brewing Company Ltd,11,52,77,37,2,31,91,9,109,3.465116,3.662791,3.581395,"alrighty. Sell it cheap, that could work.",43
Eastside Dark,Lager - Munich Dunkel,"Lakefront Brewery, Inc.",1,44,57,6,0,5,43,11,92,3.464865,3.716216,3.678378,"alrighty. Sell it cheap, that could work.",185
Wild Fire Wheat,Smoked Beer,Bootlegger's Brewery,4,7,14,25,0,31,7,63,45,3.464286,3.714286,3.428571,"alrighty. Sell it cheap, that could work.",14
Nor'Easter Lager,Herb and Spice Beer,Thomas Hooker Brewing Company,17,18,76,44,0,47,27,63,84,3.463636,3.663636,3.554545,"alrighty. Sell it cheap, that could work.",55
Oktoberfest,Lager - Märzen / Oktoberfest,Summit Brewing Company,23,36,73,28,2,28,44,10,91,3.463115,3.727459,3.67418,"alrighty. Sell it cheap, that could work.",244
De Koninck Blond,Blonde Ale - Belgian,Brouwerij De Koninck NV,20,24,64,54,0,50,41,16,39,3.4625,3.4625,3.5125,"alrighty. Sell it cheap, that could work.",40
Face Plant,Bock - Weizenbock,"Bayern Brewing, Inc.",33,34,73,24,0,40,35,21,121,3.461538,3.5,3.615385,"alrighty. Sell it cheap, that could work.",13
The Citizen,Pale Ale - Belgian,DC Brau Brewing Co.,16,32,62,41,1,58,38,27,43,3.461538,3.538462,3.576923,"alrighty. Sell it cheap, that could work.",13
Weltenburger Hefe-Weissbier Dunkel,Wheat Beer - Dunkelweizen,Klosterbrauerei Weltenburg,11,17,33,30,1,44,12,31,92,3.461538,3.974359,3.358974,"alrighty. Sell it cheap, that could work.",39
Road Dog,Porter - American,Flying Dog Brewery,5,64,60,9,0,12,39,6,107,3.460576,3.647059,3.55194,"alrighty. Sell it cheap, that could work.",799
Whitsun Ale,Wheat Beer - American Pale,Arcadia Brewing Company,7,27,33,59,0,59,36,14,65,3.46,3.5275,3.4475,"alrighty. Sell it cheap, that could work.",200
Special Amber,Lager - Vienna,Sprecher Brewing Company,7,51,57,23,0,28,71,12,90,3.458861,3.693038,3.594937,"alrighty. Sell it cheap, that could work.",158
Radeberger Pilsner,Pilsner - German,Radeberger Exportbierbrauerei,8,42,7,7,3,6,64,4,52,3.458841,3.727134,3.63872,"alrighty. Sell it cheap, that could work.",328
Long Haul Session Ale,Bitter - English,Two Brothers Brewing Company,6,54,48,35,0,23,65,17,88,3.458333,3.784722,3.541667,"alrighty. Sell it cheap, that could work.",72
Boston Common,California Common / Steam Beer,Beer Works,8,28,27,22,0,19,40,4,35,3.458333,3.666667,3.625,"alrighty. Sell it cheap, that could work.",12
Asahi Black (Kuronama),Lager - Munich Dunkel,Asahi Breweries Ltd,7,42,45,18,0,26,25,14,80,3.458333,3.671875,3.557292,"alrighty. Sell it cheap, that could work.",96
Dunkler Hirsch Allgäuer Weizen,Wheat Beer - Dunkelweizen,Der HirschBrau/Privatbrauerei Höss,8,3,19,16,0,25,6,24,38,3.458333,3.458333,3.5,"alrighty. Sell it cheap, that could work.",12
Samuel Adams Blackberry WitbierBoston Beer Company (Samuel Adams),Wheat Beer - Witbier,Boston Beer Company (Samuel Adams),16,13,160,62,0,132,17,11,62,3.458207,3.494681,3.302432,"alrighty. Sell it cheap, that could work.",658
Pineapple Mana Wheat,Wheat Beer - American Pale,Maui Brewing Co.,8,14,115,48,5,118,37,16,66,3.457746,3.507042,3.450704,"alrighty. Sell it cheap, that could work.",71
Criminally Bad Elf Barleywine-Style Ale,Barleywine - English,Ridgeway Brewing,52,34,125,44,0,82,52,14,92,3.457143,3.62,3.445714,"alrighty. Sell it cheap, that could work.",175
India Pale Ale,IPA - English,Green Man Brewery,5,74,15,27,0,30,115,6,50,3.457143,3.857143,3.628571,"alrighty. Sell it cheap, that could work.",35
Oesterstout,Stout - Foreign / Export,Scheldebrouwerij,21,45,64,22,12,25,29,7,90,3.456522,3.869565,3.695652,"alrighty. Sell it cheap, that could work.",23
Bruegel Amber Ale,Pale Ale - Belgian,Brouwerij Van Steenberge N.V.,11,31,93,48,1,52,37,13,71,3.455556,3.755556,3.45873,"alrighty. Sell it cheap, that could work.",315
Chupacabras Pale Ale,Pale Ale - English,Cucapá Brewing Company,8,61,63,52,0,56,90,8,100,3.454918,3.758197,3.52459,"alrighty. Sell it cheap, that could work.",122
Orange Blossom Pilsner² (Squared),Pilsner - Imperial,Thomas Creek Brewery,57,19,124,49,0,60,32,7,97,3.454545,3.481818,3.427273,"alrighty. Sell it cheap, that could work.",55
Rebel Red,Red Ale - Irish,Franciscan Well Micro Brewery,7,45,71,29,2,30,56,5,98,3.454545,3.681818,3.681818,"alrighty. Sell it cheap, that could work.",11
Samuel Adams Revolutionary Rye AleBoston Beer Company (Samuel Adams),Rye Beer,Boston Beer Company (Samuel Adams),11,40,40,22,0,22,61,15,141,3.453975,3.849372,3.506276,"alrighty. Sell it cheap, that could work.",239
Summer Pils,Pilsner - German,Saint Arnold Brewing Company,8,47,24,14,0,12,59,2,55,3.453846,3.584615,3.538462,"alrighty. Sell it cheap, that could work.",130
Schell's FireBrick,Lager - Vienna,August Schell Brewing Company,8,42,40,12,0,10,55,16,85,3.453488,3.769767,3.669767,"alrighty. Sell it cheap, that could work.",215
Belgian Style Amber Ale,Pale Ale - Belgian,Dark Horse Brewing Company,11,25,65,32,0,48,32,27,74,3.453216,3.532164,3.561404,"alrighty. Sell it cheap, that could work.",171
Natte,Dubbel,Brouwerij 't IJ,16,29,70,45,0,52,39,29,71,3.453125,3.65625,3.359375,"alrighty. Sell it cheap, that could work.",32
Fat Tire Amber Ale,Red Ale - American Amber / Red,New Belgium Brewing,6,27,35,12,0,11,34,3,55,3.452537,3.734627,3.602985,"alrighty. Sell it cheap, that could work.",1675
Doom Bar,Bitter - English,Sharp's Brewery,2,45,36,10,1,8,49,23,64,3.452381,3.690476,3.452381,"alrighty. Sell it cheap, that could work.",21
Insanely Bad Elf Imperial Red Ale,Strong Ale - English,Ridgeway Brewing,71,37,95,46,0,85,49,11,87,3.45098,3.513072,3.424837,"alrighty. Sell it cheap, that could work.",153
Mama's Little Yella Pils,Pilsner - Bohemian / Czech,Oskar Blues Grill & Brew,6,56,19,18,8,21,76,10,68,3.450276,3.709945,3.589319,"alrighty. Sell it cheap, that could work.",543
Dortmunder Local Export Lager,Lager - European / Dortmunder Export,Minneapolis Town Hall Brewery,3,54,29,14,2,10,76,5,85,3.45,3.725,3.675,"alrighty. Sell it cheap, that could work.",20
2XSTOUT,Stout - Sweet / Milk,Southern Tier Brewing Company,13,35,62,10,0,7,17,7,86,3.45,3.7,3.7,"alrighty. Sell it cheap, that could work.",20
Krušovice Cerne,Lager - Schwarzbier,Královský Pivovar Krušovice a.s.,3,58,40,6,0,7,49,6,91,3.449735,3.851852,3.526455,"alrighty. Sell it cheap, that could work.",189
Maibock,Bock - Maibock,Summit Brewing Company,14,62,71,22,5,28,99,20,136,3.448925,3.752688,3.626344,"alrighty. Sell it cheap, that could work.",186
Sweaty Betty Blonde,Wheat Beer - American Pale,Boulder Beer / Wilderness Pub,7,13,27,43,2,74,31,31,61,3.448399,3.428826,3.487544,"alrighty. Sell it cheap, that could work.",281
Porterhouse Red,Red Ale - Irish,The Porterhouse Brewing Company,10,53,100,29,0,28,60,9,149,3.447917,3.947917,3.604167,"alrighty. Sell it cheap, that could work.",48
Raspberry Ale,Fruit and Field Beer,Dark Horse Brewing Company,11,21,121,50,0,86,22,0,52,3.44709,3.484127,3.312169,"alrighty. Sell it cheap, that could work.",189
Black Toad Dark Ale,Brown Ale - English,Black Toad Brewing Co.,7,57,50,5,1,7,47,1,114,3.446009,3.647887,3.525822,"alrighty. Sell it cheap, that could work.",213
Georgia Brown,Brown Ale - English,SweetWater Brewing Company,3,57,80,9,0,12,53,2,138,3.445876,3.502577,3.528351,"alrighty. Sell it cheap, that could work.",194
English Ale,Pale Ale - English,St. Peter's Brewery Co Ltd,14,64,46,47,3,46,98,3,78,3.445455,3.543182,3.615909,"alrighty. Sell it cheap, that could work.",220
Weizenbock,Bock - Weizenbock,Olde Hickory Brewery,47,19,48,41,0,62,28,46,57,3.444444,3.333333,3.444444,"alrighty. Sell it cheap, that could work.",9
Schell's Oktoberfest,Lager - Märzen / Oktoberfest,August Schell Brewing Company,12,32,62,11,0,9,58,13,105,3.444444,3.738562,3.591503,"alrighty. Sell it cheap, that could work.",153
Fat Belly Amber,Mild Ale - English Dark,Montana Brewing Company,2,10,19,6,0,5,10,1,30,3.444444,3.5,3.833333,"alrighty. Sell it cheap, that could work.",9
Stiegl Pils,Pilsner - German,Stieglbrauerei zu Salzburg GmbH,5,32,42,17,0,22,48,2,44,3.443878,3.632653,3.591837,"alrighty. Sell it cheap, that could work.",98
Mother Pumpkin Ale,Pumpkin Beer,Blue Point Brewing Company,6,7,38,11,0,89,10,80,40,3.443548,3.717742,3.362903,"alrighty. Sell it cheap, that could work.",62
Schild Brau Amber,Lager - Vienna,Millstream Brewing Company,13,37,72,19,4,12,48,5,117,3.442982,3.574561,3.570175,"alrighty. Sell it cheap, that could work.",114
Amber Ale,Red Ale - American Amber / Red,The Duck-Rabbit Craft Brewery,9,42,65,15,0,21,56,4,111,3.442857,3.771429,3.361905,"alrighty. Sell it cheap, that could work.",210
Creemore Springs UrBock,Bock - Traditional,Creemore Springs Brewery Limited,11,34,85,18,0,29,45,9,115,3.442308,3.647436,3.602564,"alrighty. Sell it cheap, that could work.",78
Tilted Smile Imperial Pilsner,Pilsner - Imperial,Uinta Brewing Company,59,54,71,33,0,31,64,8,66,3.442029,3.782609,3.514493,"alrighty. Sell it cheap, that could work.",69
Noche Buena,Bock - Traditional,"Cervecería Cuauhtémoc Moctezuma, S.A. de C.V.",8,21,57,7,0,11,26,7,70,3.441667,3.7,3.441667,"alrighty. Sell it cheap, that could work.",60
Saranac Belgian Ale,Pale Ale - Belgian,Matt Brewing Company,14,28,53,30,0,37,37,37,45,3.441057,3.441057,3.343496,"alrighty. Sell it cheap, that could work.",246
The Magician,Red Ale - Irish,Short's Brewing Company,16,31,127,51,0,57,56,1,152,3.440397,3.572848,3.298013,"alrighty. Sell it cheap, that could work.",151
XO BeerBrasserie des Gabariers (L&L Cognac SA),Lager - European Strong,Brasserie Des Gabariers (L&L Cognac SA),53,18,75,19,0,43,19,12,43,3.439394,3.742424,3.015152,terrible brew dude. Try again.,33
Ripon Jewel Ale,Strong Ale - English,Daleside Brewery,13,60,63,41,0,29,77,14,85,3.439394,3.757576,3.742424,"alrighty. Sell it cheap, that could work.",33
Ring Of Fire,Chile Beer,Dragonmead Microbrewery,9,15,16,4,0,5,10,50,11,3.4375,3.5625,3.75,"alrighty. Sell it cheap, that could work.",8
Kolsch,Kölsch,Rock Bottom Restaurant & Brewery,2,29,16,18,0,18,39,0,45,3.4375,4,3.75,"alrighty. Sell it cheap, that could work.",8
Muddy Creek Lager,Lager - American Amber / Red,The Defiant Brewing Company,7,43,36,11,0,12,51,4,71,3.4375,3.875,3.625,"alrighty. Sell it cheap, that could work.",16
St. Louis Premium Faro,Lambic - Faro,Brouwerij Van Honsebrouck N.V.,1,1,34,30,1,10,1,0,11,3.4375,3.625,3.5,"alrighty. Sell it cheap, that could work.",8
Berliner Kindl Weisse,Sour - Berliner Weisse,Berliner Kindl Brauerei,9,7,40,127,2,66,5,1,34,3.437126,3.535928,3.57485,"alrighty. Sell it cheap, that could work.",167
Saranac Winter Lager,Lager - Vienna,Matt Brewing Company,3,30,62,1,0,2,41,14,102,3.434426,3.786885,3.45082,"alrighty. Sell it cheap, that could work.",61
Obolon Oksamytove (Deep Velvet),Lager - European Dark,Obolon Brewery,8,22,97,26,0,46,25,3,89,3.434211,3.710526,3.434211,"alrighty. Sell it cheap, that could work.",38
Blue Star Great American Wheat Beer,Wheat Beer - American Pale,North Coast Brewing Co.,7,39,40,73,0,83,53,18,102,3.431408,3.554152,3.516245,"alrighty. Sell it cheap, that could work.",277
Moosbacher Kellerbier,Lager - Kellerbier / Zwickelbier,Private Landbrauerei Scheuerer,12,26,68,19,1,27,32,9,121,3.429245,3.495283,3.54717,"alrighty. Sell it cheap, that could work.",106
Pinkus Weizen,Wheat Beer - Hefeweizen,Brauerei Pinkus Mueller,4,12,17,41,2,44,23,20,50,3.42891,3.604265,3.414692,"alrighty. Sell it cheap, that could work.",211
Evil Power,Pilsner - Imperial,Three Floyds Brewing Co. & Brewpub,13,62,38,44,0,44,100,9,82,3.428571,3.803571,3.508929,"alrighty. Sell it cheap, that could work.",56
Deesko!,Sour - Berliner Weisse,Three Floyds Brewing Co. & Brewpub,11,11,49,180,9,103,15,7,49,3.428571,3.571429,3.5,"alrighty. Sell it cheap, that could work.",7
Gaffel Kölsch,Kölsch,Privatbrauerei Gaffel Becker & Co.,6,29,19,18,1,16,50,2,45,3.427817,3.691901,3.621479,"alrighty. Sell it cheap, that could work.",284
Otter Creek Fresh Slice,IPA - Belgian,Otter Creek Brewing / Wolaver's,10,32,13,70,0,72,52,26,21,3.427083,3.614583,3.520833,"alrighty. Sell it cheap, that could work.",48
Samuel Adams White AleBoston Beer Company (Samuel Adams),Wheat Beer - Witbier,Boston Beer Company (Samuel Adams),0,26,18,51,0,53,32,33,23,3.426724,3.625,3.494732,"alrighty. Sell it cheap, that could work.",1044
Autumn Ale,Old Ale,Breckenridge Brewery,21,25,55,7,0,15,19,3,91,3.426174,3.630872,3.590604,"alrighty. Sell it cheap, that could work.",149
Weizen Bock,Bock - Weizenbock,Scuttlebutt Brewing Company,34,22,66,49,0,61,20,30,76,3.425,3.475,3.4,"alrighty. Sell it cheap, that could work.",20
Spaten Münchner Hell (München/Premium Lager),Lager - Helles,Spaten-Franziskaner-Bräu,6,29,26,15,0,18,64,8,61,3.424354,3.607011,3.676199,"alrighty. Sell it cheap, that could work.",542
Pitchfork Rebellious Bitter,Bitter - English,RCH Brewery,13,88,41,59,2,60,112,12,64,3.423729,3.949153,3.711864,"alrighty. Sell it cheap, that could work.",59
Samuel Adams Cherry WheatBoston Beer Company (Samuel Adams),Fruit and Field Beer,Boston Beer Company (Samuel Adams),8,7,40,16,0,69,12,0,25,3.423668,3.514002,3.158085,"alrighty. Sell it cheap, that could work.",1107
X-Beer 33,Lager - European Strong,Minipivovar U Medvídků,38,9,68,24,0,27,6,1,36,3.423077,3.576923,3.115385,terrible brew dude. Try again.,13
Bonecrusher Stout,Stout - English,Schmohz Brewing Company,3,77,45,12,0,13,45,10,115,3.423077,3.884615,3.076923,"alrighty. Sell it cheap, that could work.",13
Railbender Ale,Scottish Ale,Erie Brewing Co.,19,24,94,13,2,26,22,6,103,3.422559,3.594276,3.624579,"alrighty. Sell it cheap, that could work.",297
Neuschwansteiner,Lager - Helles,Der HirschBrau/Privatbrauerei Höss,7,48,50,16,3,12,77,5,88,3.421875,3.401042,3.578125,"alrighty. Sell it cheap, that could work.",96
Premium Edel (Spezialbier Edel),Lager - European / Dortmunder Export,Aktien-Brauerei Kaufbeuren AG,6,32,51,17,2,20,46,7,78,3.421053,3.631579,3.605263,"alrighty. Sell it cheap, that could work.",19
Winter Ale,Brown Ale - English,Weyerbacher Brewing Co.,9,23,70,11,0,23,16,22,86,3.41896,3.7263,3.414373,"alrighty. Sell it cheap, that could work.",327
Saranac American Pale Ale,Pale Ale - American,Matt Brewing Company,9,90,23,45,4,52,105,1,46,3.418874,3.656457,3.425497,"alrighty. Sell it cheap, that could work.",604
Boss Tom's Golden Bock,Bock - Maibock,Boulevard Brewing Co.,15,42,52,7,1,13,46,10,91,3.418478,3.505435,3.592391,"alrighty. Sell it cheap, that could work.",92
Old Brewery BitterSamuel Smith Old Brewery (Tadcaster),Bitter - English,Samuel Smith Old Brewery (Tadcaster),9,58,62,42,1,41,68,21,75,3.416667,3.866667,3.733333,"alrighty. Sell it cheap, that could work.",30
Kinshachi Nagoya Red Miso Lager,Happoshu,Land Beer,7,8,25,5,1,5,9,1,35,3.416667,3.666667,3.75,"alrighty. Sell it cheap, that could work.",6
Pietra (Amber),Lager - Vienna,Brasserie Pietra,18,26,51,19,0,9,57,5,126,3.416667,3.5,3.583333,"alrighty. Sell it cheap, that could work.",12
Left Coast Una Mas Amber Lager,Lager - Vienna,Left Coast Brewing Company,11,30,58,16,0,11,42,6,98,3.416667,3.916667,3.333333,"alrighty. Sell it cheap, that could work.",6
Reindeer's Revolt,Strong Ale - English,Ridgeway Brewing,22,49,70,40,2,56,76,16,105,3.416667,3.712121,3.416667,"alrighty. Sell it cheap, that could work.",66
An Brain Blásta,Strong Ale - English,The Porterhouse Brewing Company,28,40,89,32,0,39,74,4,101,3.416667,3.666667,3.5,"alrighty. Sell it cheap, that could work.",18
Maple Nut Brown Ale,Brown Ale - American,Tommyknocker Brewery,5,12,99,1,0,1,11,3,130,3.416456,3.481013,3.382278,"alrighty. Sell it cheap, that could work.",395
Prairie Path Ale,Blonde Ale - American,Two Brothers Brewing Company,7,43,38,32,1,37,70,7,68,3.415929,3.575221,3.415929,"alrighty. Sell it cheap, that could work.",113
The 13 Rebels ESB,Bitter - English Extra Special / Strong Bitter (ESB),French Broad Brewing Co.,7,54,41,27,0,26,77,2,84,3.415584,3.577922,3.571429,"alrighty. Sell it cheap, that could work.",77
Nut Brown Ale,Brown Ale - English,Arcadia Brewing Company,16,42,73,26,0,19,52,7,131,3.415323,3.576613,3.451613,"alrighty. Sell it cheap, that could work.",124
Hacker-Pschorr Edelhell,Lager - Helles,Hacker-Pschorr Bräu GmbH,3,48,37,18,3,17,74,10,65,3.414729,3.585271,3.608527,"alrighty. Sell it cheap, that could work.",129
Hopback Summer Lightning,Bitter - English,Hop Back Brewery plc,3,66,18,26,0,18,85,9,36,3.414557,3.772152,3.575949,"alrighty. Sell it cheap, that could work.",158
Sparkling Ale,Pale Ale - English,Coopers Brewery Limited,9,33,29,41,1,40,46,6,42,3.414021,3.489418,3.566138,"alrighty. Sell it cheap, that could work.",378
Angry Angel,Kölsch,Big Boss Brewing,9,58,36,42,2,43,68,6,56,3.413793,3.465517,3.560345,"alrighty. Sell it cheap, that could work.",58
Oktoberfest Weissbier,Wheat Beer - Hefeweizen,Erdinger Weissbräu,8,18,30,23,1,35,33,21,68,3.413333,3.753333,3.564444,"alrighty. Sell it cheap, that could work.",225
Fire Chief Ale,Red Ale - Irish,Rock Bottom Restaurant & Brewery,6,56,39,38,0,34,82,7,83,3.4125,3.8375,3.6375,"alrighty. Sell it cheap, that could work.",40
God Lager,Lager - European / Dortmunder Export,the Nils Oscar Company,7,53,39,23,3,16,66,11,59,3.411765,3.205882,3.794118,"alrighty. Sell it cheap, that could work.",17
Jamieson Mountain Ale,Wheat Beer - American Dark,Jamieson Brewery,3,14,40,20,1,12,7,9,62,3.411765,3.617647,3.294118,"alrighty. Sell it cheap, that could work.",17
Long Trail Ale,Altbier,Long Trail Brewing Co.,6,42,43,11,0,10,54,4,62,3.409814,3.667109,3.6313,"alrighty. Sell it cheap, that could work.",377
Starr Hill Jomo Lager,Lager - American Amber / Red,Starr Hill Brewery,7,43,30,35,3,21,58,7,66,3.409524,3.661905,3.528571,"alrighty. Sell it cheap, that could work.",105
Ch'ti Blonde,Farmhouse Ale - Bière de Garde,Brasserie Castelain,21,36,70,57,3,54,51,9,60,3.409091,3.666667,3.515152,"alrighty. Sell it cheap, that could work.",33
Saranac Black & Tan,Porter - American,Matt Brewing Company,5,50,57,9,0,11,49,4,111,3.409091,3.749053,3.515152,"alrighty. Sell it cheap, that could work.",528
Summertime,Kölsch,Goose Island Beer Co.,7,33,38,37,1,45,54,4,57,3.408873,3.508393,3.539568,"alrighty. Sell it cheap, that could work.",417
White,Wheat Beer - Witbier,Alaskan Brewing Co.,8,20,36,52,0,57,36,25,24,3.407767,3.291262,3.359223,"alrighty. Sell it cheap, that could work.",103
Bleeding Buckeye Red Ale,Bitter - English Extra Special / Strong Bitter (ESB),Elevator Brewery & Draught Haus,4,45,56,16,0,11,75,3,95,3.407407,3.666667,3.5,"alrighty. Sell it cheap, that could work.",27
Voodoovator,Bock - Doppelbock,Atwater Block Brewery,25,62,127,18,2,60,48,4,165,3.404494,3.752809,3.292135,"alrighty. Sell it cheap, that could work.",178
ESB Special Ale,Bitter - English Extra Special / Strong Bitter (ESB),Ska Brewing Co.,8,61,70,35,1,32,86,12,126,3.403448,3.765517,3.548276,"alrighty. Sell it cheap, that could work.",145
Wee Heavy-er Scotch Style Ale,Scotch Ale / Wee Heavy,French Broad Brewing Co.,32,23,110,33,0,37,25,13,113,3.403061,3.734694,3.479592,"alrighty. Sell it cheap, that could work.",98
Neustadt 10w30,Mild Ale - English Dark,Neustadt Springs Brewery,9,40,75,14,1,24,31,5,129,3.401316,3.611842,3.559211,"alrighty. Sell it cheap, that could work.",76
Cream Ale,Cream Ale,Empire Brewing Company,4,30,27,12,3,12,32,2,58,3.4,3.95,3.6,"alrighty. Sell it cheap, that could work.",10
Delirium Red,Fruit and Field Beer,Brouwerij Huyghe,17,7,108,51,1,115,28,5,28,3.4,4.1,2.8,"alrighty. Sell it cheap, that could work.",5
Märzen,Lager - Märzen / Oktoberfest,Gordon Biersch Brewery Restaurant,9,21,52,16,0,12,21,4,72,3.4,3.658824,3.547059,"alrighty. Sell it cheap, that could work.",255
Shiner Bavarian Style Amber,Lager - Vienna,Spoetzl Brewery,7,55,49,12,5,14,80,5,100,3.4,3.7,3.515385,"alrighty. Sell it cheap, that could work.",65
Double Rainbow,Red Ale - Imperial,Iron Horse Brewery,10,76,52,52,1,53,97,5,73,3.4,3.1,3.3,"alrighty. Sell it cheap, that could work.",5
